square_footage,bedrooms,bathrooms,price_thousands
1641,2,2.0,349
1621,3,2.2,275
1601,3,2.2,535
1660,3,2.8,567
2040,5,3.8,579
1788,2,2.0,491
1495,2,2.5,319
1902,3,2.2,344
1823,3,3.2,588
2143,5,3.8,579
1123,1,1.8,322
1109,1,1.8,193
1266,2,2.5,420
1220,3,3.2,313
1639,3,2.8,468
988,1,1.2,231
1594,3,2.2,397
1107,2,2.5,341
1329,2,2.5,500
1903,3,2.8,489
1548,3,3.2,308
1279,3,2.8,307
1997,2,1.5,430
1731,3,3.2,610
1828,3,2.8,545
1803,2,1.5,277
3564,7,1.0,673
978,7,5.2,726
2163,5,3.8,442
1993,2,1.5,352
926,2,2.0,373
1552,2,2.5,296
1415,2,2.0,292
1095,1,2.5,814
1747,3,2.8,531
1090,2,2.5,427
1837,2,2.0,445
1348,2,2.0,297
1103,1,1.0,302
1918,3,2.8,362
2030,5,4.2,765
933,1,1.8,195
617,7,5.2,369
1452,3,3.2,358
1895,3,3.2,360
2046,6,5.5,536
971,1,1.2,248
1366,3,3.2,754
2142,5,4.2,529
2172,4,3.5,683
1330,3,3.2,387
1328,2,2.5,374
1970,3,3.2,645
1425,2,1.5,307
1713,3,3.2,290
2196,4,4.0,517
1693,3,3.2,523
1432,3,3.2,449
1348,3,3.2,356
1705,3,2.8,326
1041,2,1.5,294
1871,2,2.0,644
941,1,1.8,155
2004,5,3.8,616
1859,2,1.5,477
1711,2,2.0,341
1347,2,2.5,326
1822,3,3.2,480
989,1,1.2,183
1598,3,2.8,722
1025,1,1.0,322
3053,1,1.8,915
1659,2,2.0,428
1362,3,2.8,272
2037,4,3.0,668
1310,2,2.0,318
1685,3,2.8,425
1960,2,1.5,744
1571,2,1.5,280
2100,4,3.0,571
1847,2,1.5,314
1199,1,1.8,254
1020,2,2.5,343
1495,2,2.0,320
1447,2,1.5,279
1192,1,1.2,274
1466,3,2.8,388
2189,6,5.5,801
1191,2,2.0,241
1477,3,2.2,414
1171,2,2.5,324
1526,2,2.0,241
1464,3,2.8,270
1178,2,2.0,545
2123,4,3.0,733
2152,6,4.5,560
1422,2,1.5,275
1517,3,2.2,422
1256,3,2.2,523
1526,2,2.0,560
1522,3,2.2,399
1980,3,2.8,530
529,6,5.0,606
1786,3,3.2,420
1191,1,1.8,312
1039,1,1.2,246
2014,4,3.0,380
1343,3,3.2,564
1349,2,1.5,319
996,2,1.5,251
1599,2,2.0,332
2012,6,5.0,895
1109,2,2.0,347
1501,2,2.5,276
1794,3,3.2,457
603,5,3.8,251
955,2,2.5,338
1687,2,2.0,318
1880,3,2.8,693
1292,2,1.5,286
2113,5,4.8,527
1617,2,2.5,428
1431,2,1.5,353
1601,2,1.5,205
1647,3,2.8,498
2033,5,4.2,721
1236,3,2.2,433
1386,2,2.5,371
911,2,1.5,216
1816,2,2.0,612
1281,2,2.5,339
1761,3,3.2,475
1127,2,2.0,190
1062,1,1.0,179
1596,3,2.8,444
1299,2,2.5,313
2004,4,3.0,359
2010,6,4.5,767
1714,3,3.2,302
1251,2,1.5,352
2070,4,3.0,624
1794,2,2.0,294
938,1,1.0,227
1044,2,1.5,320
1654,3,2.8,498
1537,2,2.0,299
2040,5,3.8,754
963,1,1.2,120
1411,2,2.0,452
1566,3,3.2,463
1087,2,2.0,394
584,1,1.0,176
873,1,1.8,139
1493,2,1.5,262
1560,3,2.8,646
1001,2,2.5,360
1948,3,3.2,524
2031,6,4.5,412
2095,4,4.0,464
2095,6,4.5,657
1588,3,3.2,372
945,2,2.5,186
2183,4,4.0,685
1179,1,1.2,246
1658,3,3.2,403
1182,1,1.0,174
1369,3,2.8,442
1223,2,1.5,533
1652,3,2.2,473
1237,3,2.8,302
2002,5,3.8,786
3603,1,1.8,1277
1745,3,2.8,403
1683,2,1.5,539
1418,3,3.2,339
1240,2,1.5,337
1586,2,1.5,401
2010,4,4.0,578
1060,1,1.0,239
950,2,1.5,246
1030,1,1.8,206
1683,3,3.2,464
1389,3,2.8,448
1519,3,2.8,278
2151,6,5.0,823
2155,5,4.2,431
1565,3,2.8,411
2145,5,4.2,849
1396,3,2.2,321
1127,2,2.5,320
1015,5,1.0,299
1716,2,2.5,471
1367,2,2.0,306
1247,3,3.2,357
1175,1,1.8,347
1366,3,3.2,391
1884,3,2.8,734
1605,3,2.8,537
1375,2,2.0,346
1585,2,2.5,238
1405,2,2.0,411
1970,3,2.8,407
2192,4,4.0,641
1826,3,2.8,484
1587,3,2.8,430
1880,3,3.2,577
1763,2,2.5,432
2666,1,1.0,586
1219,3,2.2,391
1445,2,2.5,415
2000,4,4.0,577
1703,2,2.0,535
1850,2,2.5,402
1452,2,1.5,307
1515,2,2.0,453
616,1,1.0,93
1536,3,2.8,373
1152,1,1.2,289
1746,3,3.2,264
1845,3,2.2,407
1791,2,2.0,349
1954,3,2.8,469
1574,2,2.0,268
1546,2,2.0,467
1247,2,2.5,498
1486,3,3.2,323
1807,2,2.0,475
1064,1,1.2,260
1586,2,2.5,278
1040,1,1.2,190
1901,3,2.8,584
1463,3,2.2,475
1770,3,2.8,357
1548,2,1.5,337
1101,1,1.0,236
802,5,3.8,447
1556,2,2.0,336
1626,2,2.0,316
1577,2,2.5,492
1632,2,1.5,344
1260,2,2.5,493
1241,2,2.5,444
1743,2,2.5,492
1608,2,2.0,572
2137,6,4.5,675
1473,3,3.2,450
1888,3,2.2,414
1768,3,3.2,473
1132,2,2.0,253
2098,6,4.5,494
1793,2,2.5,687
1086,2,1.5,437
1350,2,2.5,464
1737,2,2.5,397
1728,3,2.8,679
1131,2,2.5,346
1247,3,3.2,578
2056,6,5.5,908
1666,3,2.2,487
1359,2,2.5,379
1659,3,3.2,430
1415,2,1.5,452
1253,3,2.8,387
1075,1,1.2,246
1272,2,1.5,372
1881,2,2.0,501
2073,4,3.0,607
1297,2,1.5,408
1599,3,3.2,448
985,2,2.5,304
1988,2,2.5,609
1294,3,2.8,372
1005,1,1.2,189
1786,2,2.0,369
958,1,1.2,278
1399,3,3.2,302
1591,2,2.5,734
1103,2,2.5,282
2150,4,3.0,697
1938,2,1.5,348
1960,3,2.2,434
1459,2,1.5,203
1003,2,2.5,469
964,2,1.5,216
922,1,1.0,193
1264,2,2.0,290
2162,5,3.8,679
1264,3,2.8,528
1123,2,2.5,269
1801,2,2.0,454
1380,3,3.2,567
1030,1,1.8,266
3676,1,1.2,579
1606,2,2.5,451
1757,3,3.2,345
1103,2,1.5,403
1353,2,2.0,229
2067,5,4.8,758
1073,1,1.0,225
909,1,1.8,276
701,1,1.2,204
955,2,2.5,301
944,1,1.8,217
2168,5,4.2,425
1573,3,3.2,434
2038,6,5.0,535
1598,3,2.8,662
2131,6,5.5,528
1482,2,1.5,196
2126,6,4.5,567
2024,4,4.0,739
1619,2,1.5,268
1072,2,2.5,286
2105,5,4.2,483
1114,2,1.5,408
1059,1,1.2,336
1074,1,1.8,205
1171,1,1.8,228
2177,4,4.0,750
1958,3,3.2,663
1747,2,1.5,565
1450,2,2.0,374
1069,2,2.5,242
1171,1,1.8,196
1425,2,2.5,364
1182,2,2.5,274
2039,5,4.2,753
1350,3,3.2,504
988,1,1.8,190
1069,1,1.0,275
1813,3,2.2,452
1414,2,1.5,259
994,2,1.5,391
2124,4,4.0,551
1700,3,2.2,384
1235,2,2.0,374
1088,1,1.2,151
1556,2,2.0,261
1543,2,2.0,211
2028,5,3.8,330
1989,2,1.5,410
1196,1,1.0,145
1167,1,1.0,236
1920,2,1.5,538
1526,2,2.0,266
817,1,2.5,227
1152,1,1.2,231
1855,3,2.2,424
1555,2,2.5,297
1562,2,2.5,274
1723,2,2.0,354
1535,2,2.0,299
1159,1,1.8,320
1429,2,2.0,454
2123,4,4.0,520
1699,2,2.5,799
1410,2,2.0,265
1792,2,2.5,625
977,2,2.0,402
1221,2,2.5,254
910,1,1.2,247
1012,1,1.8,191
2098,5,4.2,810
1985,3,3.2,537
1044,1,1.0,166
1207,2,2.0,222
1001,1,1.2,267
1985,2,1.5,497
1813,2,2.5,233
970,2,2.0,212
939,1,1.8,312
1955,3,3.2,349
1363,2,2.5,315
1921,2,1.5,391
1882,3,2.8,458
1576,2,1.5,224
964,7,8.5,391
2124,6,5.5,577
1292,3,3.2,543
1593,3,2.8,467
1856,3,2.2,528
2001,6,5.5,982
593,1,1.2,160
1752,2,2.5,295
1834,2,2.5,413
1327,3,3.2,410
3729,1,1.0,784
1046,2,2.5,528
2030,5,4.2,551
918,1,1.2,165
1351,2,2.5,401
1186,1,1.0,190
1530,2,2.0,309
1792,2,1.5,320
1126,2,1.5,354
1156,2,1.5,331
2142,4,3.5,419
2040,5,4.2,636
991,2,2.0,269
980,2,2.5,227
1686,3,2.8,524
931,1,1.0,156
1603,3,2.8,464
1928,3,3.2,527
1820,2,2.5,535
1870,2,2.0,286
1512,2,2.0,401
1657,2,1.5,315
1206,3,2.8,288
1020,2,2.0,183
1247,2,2.0,497
2154,4,3.5,472
2079,5,4.8,617
2113,5,3.8,532
1580,2,1.5,501
962,1,1.0,192
2179,6,5.5,834
2187,5,3.8,715
1479,2,2.0,404
717,1,1.2,213
1523,2,1.5,434
1649,3,2.8,433
1358,2,1.5,332
1379,2,2.0,401
1293,3,2.8,381
1052,1,1.2,224
1285,2,2.0,284
1539,2,2.0,269
1354,2,2.0,255
1328,3,2.8,570
1190,1,1.8,273
1125,2,2.5,277
1344,2,2.5,194
1403,3,2.2,331
2068,4,3.0,735
2111,5,3.8,886
536,5,3.8,197
2039,6,5.5,395
1865,3,2.2,317
2181,4,4.0,637
1304,2,2.5,364
1530,2,2.5,314
965,2,2.5,248
2043,6,4.5,622
1878,3,3.2,705
1935,2,1.5,592
1242,2,2.0,276
1854,3,3.2,319
1193,1,1.8,359
1398,3,2.8,363
1893,3,2.2,399
997,1,1.2,263
2135,5,4.2,888
1006,1,1.2,262
2188,6,5.5,664
1867,2,2.5,458
994,2,2.5,322
2176,5,4.8,662
1268,3,2.8,406
1093,1,1.0,244
1579,2,1.5,335
2135,4,3.0,715
1235,2,1.5,348
1076,2,2.5,305
1665,2,1.5,499
1971,3,3.2,840
1007,1,1.0,258
977,1,1.0,240
1046,2,2.5,212
1866,2,2.0,297
1355,2,2.5,350
1253,2,2.0,227
1380,2,2.5,314
2195,4,3.5,653
1466,3,3.2,379
1150,1,1.2,281
1470,2,2.5,408
1449,3,2.2,529
1471,2,2.5,461
907,1,1.0,321
1897,3,2.2,272
1368,2,2.0,281
1255,2,2.5,382
1337,3,3.2,286
1623,2,2.5,254
1415,3,3.2,437
1837,2,2.0,422
1382,3,3.2,450
2501,1,1.8,727
1995,2,2.5,581
2054,6,5.0,914
1598,2,1.5,395
928,2,2.5,250
1915,2,2.5,622
1263,3,3.2,307
1450,3,2.2,454
2001,5,4.8,438
1125,1,1.2,242
1282,2,1.5,439
1193,1,1.0,166
1368,2,2.5,313
1426,3,3.2,500
1553,2,1.5,423
1928,2,2.5,469
2140,5,4.2,714
1434,3,3.2,535
1496,3,2.8,295
3846,6,7.5,728
1948,2,2.0,376
1950,2,2.5,405
1315,3,3.2,339
1984,3,2.2,714
2180,6,5.5,951
1724,2,1.5,410
1530,3,2.8,642
1546,3,2.8,230
967,2,1.5,276
1060,1,1.2,146
1752,3,2.2,511
1598,3,2.2,402
2115,6,5.5,927
1735,3,2.8,309
2192,6,4.5,685
1677,2,1.5,253
1595,2,2.0,317
1795,3,3.2,654
948,1,1.2,131
1690,2,2.5,216
1021,2,2.5,300
1609,3,2.2,390
2156,6,5.0,789
1008,1,1.2,356
927,5,4.2,361
2064,4,3.5,483
1709,2,1.5,358
1600,2,2.0,488
1894,2,2.0,388
1999,2,2.0,370
1448,2,2.5,405
3155,6,4.5,1460
1909,3,2.8,643
3152,5,6.5,815
1975,3,2.8,410
1912,2,2.0,446
1689,3,2.8,395
1308,2,2.0,323
2528,1,1.2,535
1887,3,2.2,449
2012,4,3.5,760
1806,2,2.5,507
1916,3,2.2,335
1608,2,2.0,390
1791,3,3.2,685
968,1,1.0,338
1643,3,3.2,467
1797,2,2.0,526
1971,2,2.5,357
1764,2,1.5,535
1089,2,1.5,164
966,1,1.0,210
1711,3,2.2,670
2165,4,4.0,582
1473,3,2.8,253
3458,1,1.8,480
1299,3,2.2,501
979,2,1.5,233
2687,1,1.0,344
941,2,2.5,350
1743,2,1.5,348
1172,1,1.8,339
1407,2,2.0,410
1596,2,2.5,569
1240,2,2.0,428
949,1,1.8,341
1998,3,3.2,527
2106,4,3.5,536
1934,3,3.2,419
1262,3,2.8,392
1967,3,2.8,586
1616,2,1.5,212
1366,3,2.8,336
1848,3,2.2,725
1312,3,3.2,412
1784,2,1.5,318
1343,3,2.8,360
588,6,5.5,244
1731,3,2.8,369
2089,5,4.2,696
1065,1,1.8,315
1110,1,1.0,209
1021,1,1.0,273
1742,3,3.2,464
1614,3,2.8,618
1782,2,1.5,348
1424,2,2.0,469
1292,3,2.8,345
1634,2,2.0,224
1318,3,2.2,375
1989,3,2.8,268
1964,3,3.2,516
1492,3,2.8,336
1021,2,2.0,250
1161,1,1.2,294
1425,3,2.2,412
2071,6,4.5,704
902,2,1.5,248
1024,2,2.5,231
1108,2,1.5,356
2152,4,3.5,504
1630,3,2.8,400
1938,2,2.0,390
1865,3,3.2,596
1306,3,3.2,248
1695,2,1.5,388
1557,3,2.2,626
1584,3,2.2,547
1281,3,3.2,262
1278,2,2.5,267
1662,3,2.8,413
1739,3,2.2,495
1956,3,2.2,595
1446,2,2.0,435
1711,2,1.5,334
1557,2,1.5,234
1609,3,2.8,456
1976,2,2.0,588
951,2,2.5,417
1200,2,2.5,284
1593,2,1.5,377
1983,3,2.8,388
1591,3,2.2,469
1151,2,2.5,564
1432,2,2.0,278
1983,3,2.8,346
1611,3,2.2,379
1949,3,2.2,331
1438,3,2.2,429
1061,1,1.8,241
2126,4,3.0,676
1972,3,2.2,326
1320,2,2.5,402
1632,3,2.8,293
1836,3,3.2,458
1317,2,1.5,408
1609,2,2.0,266
1274,2,2.5,336
1974,3,2.2,558
1415,2,2.0,279
1928,2,2.5,424
844,1,1.2,175
1619,3,3.2,462
2829,1,1.0,356
1548,3,2.2,418
1475,2,2.0,250
1881,3,2.8,611
1137,2,1.5,408
1721,3,2.8,658
1054,2,2.5,286
1211,3,3.2,581
1624,2,2.5,360
1573,3,2.2,459
977,2,2.0,247
963,2,2.0,210
2093,4,3.0,573
932,2,1.5,226
1004,1,1.2,248
1597,2,2.0,311
1492,3,2.8,426
2147,4,3.0,643
1092,2,1.5,313
977,1,1.2,177
1828,3,2.2,539
1521,2,2.0,572
1362,2,1.5,326
1594,2,2.0,327
1597,3,3.2,293
1968,2,2.0,535
1966,2,2.0,359
1728,2,2.5,624
2171,4,4.0,679
1171,1,1.0,295
1038,1,1.2,191
1907,3,2.2,548
1357,3,2.8,468
1174,1,1.2,273
1733,2,2.0,363
1592,3,3.2,265
2015,6,4.5,582
1493,3,3.2,518
1731,2,2.0,535
1309,2,2.5,371
1589,2,1.5,194
1905,3,2.8,417
1769,2,2.5,729
1429,2,2.5,312
1999,2,2.5,362
2178,4,4.0,977
1724,3,2.2,355
1079,1,1.0,268
1135,1,1.0,276
907,2,1.5,161
1328,2,1.5,169
1878,2,1.5,387
1792,2,1.5,334
1340,3,2.8,499
1769,2,2.5,335
2030,5,3.8,842
1097,1,1.8,295
1644,2,2.5,322
1672,3,2.8,546
1067,1,1.8,283
1650,2,2.0,479
1090,1,1.8,376
1018,2,1.5,219
2045,5,4.8,718
1455,2,2.0,346
1437,2,1.5,282
1034,2,1.5,297
1502,3,2.8,516
1520,3,2.2,382
3319,5,4.2,742
673,7,5.2,572
1702,3,3.2,733
1019,1,1.8,216
1129,1,1.8,284
2098,6,4.5,752
1853,3,2.8,259
1126,2,2.0,257
1889,3,2.2,471
1949,3,3.2,542
2170,6,5.0,619
2192,6,5.0,812
1558,3,2.2,333
1153,1,1.0,265
1014,2,1.5,278
3808,1,1.8,704
2097,6,5.5,550
1855,2,1.5,364
1619,2,2.0,595
1128,2,2.5,366
1197,1,1.8,295
1868,3,2.8,728
1807,2,1.5,371
1215,2,1.5,164
1624,3,2.2,561
1274,2,2.0,223
2034,6,5.0,497
1452,2,1.5,301
1360,3,2.2,267
1394,2,1.5,429
1905,2,1.5,499
2133,6,5.0,807
1561,3,2.8,468
1745,3,2.2,399
1267,3,3.2,307
1361,2,2.0,418
1599,3,3.2,707
1125,2,1.5,266
1436,2,1.5,328
2197,4,3.0,619
2012,6,5.0,914
1366,2,1.5,400
1033,2,1.5,200
1683,2,1.5,410
2193,4,3.0,799
1271,3,3.2,562
1390,2,2.0,304
1343,2,1.5,202
1899,2,2.5,396
1233,3,2.8,243
1096,1,1.0,201
1881,2,2.5,624
1865,3,2.2,388
1013,1,1.2,135
1461,3,3.2,292
2158,4,3.0,371
1974,2,2.0,474
2171,6,4.5,729
978,2,2.0,257
1788,2,2.5,337
3772,5,4.2,1182
1978,3,3.2,516
2023,6,5.0,846
1882,3,2.2,524
1180,1,1.2,281
1340,2,2.0,324
1299,2,1.5,304
1124,2,2.5,314
1945,3,3.2,688
1356,2,2.5,270
1658,2,2.5,311
940,2,1.5,238
1037,1,1.0,241
1641,2,2.0,242
1503,2,2.5,474
914,2,1.5,270
1175,1,1.0,199
982,1,1.8,351
1780,2,2.5,358
1857,2,1.5,376
1254,3,3.2,369
2095,4,3.0,412
1537,2,1.5,307
1618,3,2.2,476
1822,2,2.5,460
1271,2,2.0,244
1986,3,3.2,499
1970,2,2.0,355
1323,2,2.5,262
966,2,1.5,234
1649,3,2.8,455
1439,3,3.2,575
2028,4,3.5,391
2179,5,4.8,862
981,1,1.2,168
1805,2,2.0,373
1905,3,3.2,598
1324,2,1.5,499
3609,1,1.0,513
1305,3,2.8,358
1666,2,1.5,379
1615,2,2.5,271
1936,3,3.2,558
1544,2,2.5,531
2146,4,4.0,729
915,2,2.5,311
1326,2,2.5,401
1397,2,1.5,412
1054,1,1.0,208
1804,3,2.2,366
2150,4,4.0,826
1363,3,3.2,516
1637,2,2.5,366
1217,3,3.2,466
974,1,1.2,196
1193,2,2.0,326
1378,3,2.8,514
939,2,2.5,426
1629,3,3.2,387
1747,3,2.8,565
966,1,2.5,312
1609,2,2.5,404
905,1,1.8,249
1034,1,1.8,181
2066,6,5.0,465
2117,5,4.8,386
1313,3,2.8,315
1912,2,2.0,431
1256,3,3.2,543
1228,3,3.2,282
1762,2,1.5,287
1973,2,1.5,408
1619,3,2.8,379
1151,2,1.5,467
1523,2,2.5,354
1419,3,2.2,376
1838,2,2.5,325
1591,3,3.2,530
1587,3,2.2,442
1394,2,2.0,351
2163,6,5.0,897
1135,1,1.8,226
1988,2,1.5,480
2087,4,3.5,748
1191,1,1.0,210
1574,2,2.5,551
1664,3,2.8,602
1072,2,1.5,385
1946,2,1.5,453
1969,3,3.2,353
1838,2,2.0,414
1024,2,1.5,401
2161,5,4.8,657
1329,3,2.2,535
1533,3,3.2,412
2030,4,3.0,629
1599,3,3.2,332
1934,2,1.5,403
1408,3,3.2,573
943,2,2.0,347
1392,2,2.0,200
1722,2,1.5,389
1176,2,2.5,259
1843,2,1.5,411
1923,2,1.5,479
1633,3,3.2,394
1877,3,2.8,324
1614,2,2.5,369
1858,3,2.8,432
991,2,2.5,334
1832,3,2.2,503
976,2,1.5,209
937,2,1.5,400
1451,2,1.5,444
1865,2,2.0,436
2039,6,5.5,974
1558,3,3.2,460
1704,3,2.2,539
969,1,1.8,218
1739,3,3.2,453
1157,1,1.0,145
2147,4,3.5,481
1154,1,1.2,153
1740,3,2.8,534
3149,1,2.5,492
1530,3,2.8,332
1964,3,3.2,814
1393,3,3.2,454
1423,3,2.2,304
1216,2,2.0,415
1376,2,1.5,360
1861,2,2.5,669
1412,3,3.2,235
1202,2,1.5,352
936,2,2.0,244
1138,2,1.5,198
1298,3,3.2,554
1255,2,1.5,273
1643,2,2.0,688
1105,2,2.5,216
1875,2,2.5,349
1022,2,2.0,254
1927,3,2.2,761
1485,3,2.2,309
1611,2,1.5,242
1748,3,2.8,746
1616,2,1.5,454
2118,5,4.2,552
1699,3,2.2,385
1600,2,2.5,430
1256,3,2.2,324
1321,3,3.2,430
1722,2,2.5,274
1382,2,2.5,294
1149,2,2.5,304
1663,3,3.2,508
905,1,1.0,210
1451,3,2.2,414
1208,3,2.2,276
1075,1,1.8,175
1844,2,2.5,449
1252,3,2.8,274
1153,2,2.0,454
1818,2,2.0,497
1245,3,3.2,638
1941,2,1.5,505
1206,2,2.5,274
1515,2,1.5,365
1278,2,2.5,360
1644,2,2.5,583
1752,2,2.0,322
2110,5,3.8,644
1811,3,2.2,568
2018,4,3.5,457
2117,4,3.5,563
1672,3,2.8,372
1725,3,3.2,527
1987,2,2.5,496
1166,2,2.0,294
1028,2,2.0,254
1802,2,1.5,314
1932,3,3.2,684
1691,2,1.5,289
1008,1,1.2,170
1641,3,2.2,331
994,2,1.5,244
1898,3,3.2,791
1664,3,2.8,527
2197,5,3.8,582
1055,1,1.0,286
2106,4,3.5,725
1434,2,1.5,189
1627,3,2.2,464
1967,3,3.2,545
917,2,1.5,207
1169,1,1.0,317
2130,5,4.2,359
2090,5,3.8,774
1574,3,2.8,268
1344,3,3.2,477
1471,3,2.8,370
1912,3,2.8,739
1841,3,2.2,649
1563,2,1.5,433
1579,3,2.8,419
2127,5,4.8,447
1642,3,2.2,693
1511,3,3.2,386
2063,5,4.2,790
2173,6,5.0,847
2110,6,5.0,413
1736,2,1.5,353
978,2,2.5,235
1039,1,1.2,211
921,6,5.0,317
2093,6,5.0,867
2070,5,4.8,714
1738,3,3.2,339
1692,2,1.5,330
1613,3,2.2,602
1671,2,2.5,586
1475,3,2.2,386
2145,4,3.5,589
1343,3,2.8,345
567,1,1.0,84
2012,6,4.5,734
1666,2,2.0,336
1572,3,2.8,355
1226,2,2.5,269
1275,3,2.8,409
1183,1,1.2,255
1845,2,2.5,224
947,1,1.8,237
2135,6,4.5,728
1949,2,2.0,344
925,2,1.5,250
982,2,2.0,232
2130,5,4.8,816
1201,2,2.5,284
1742,2,2.0,361
995,1,1.2,310
2098,6,5.0,861
1466,2,2.5,243
924,5,4.8,483
1450,3,2.2,712
2128,5,4.8,691
1036,2,1.5,412
1116,2,1.5,318
1874,2,1.5,590
2087,5,3.8,760
2150,4,3.0,450
1850,3,3.2,377
1210,2,1.5,394
2084,6,5.5,808
1554,3,3.2,391
1675,2,2.0,306
1339,3,2.8,301
1409,2,2.0,241
2064,4,3.5,560
1286,3,2.8,450
1821,3,3.2,587
1158,1,1.8,248
3842,1,1.0,355
1639,2,1.5,376
1744,3,2.8,379
3130,1,1.8,684
993,2,2.0,308
1178,2,2.0,385
1708,2,1.5,290
1913,2,2.5,396
1108,2,1.5,331
1922,2,2.5,388
1914,2,2.5,705
1426,2,1.5,269
1380,3,2.2,322
780,1,1.2,134
1836,2,2.0,202
2164,6,4.5,646
923,1,1.2,115
1046,2,2.5,209
1505,2,1.5,264
1478,2,2.0,309
1330,2,2.0,325
1106,2,2.5,213
2177,5,4.8,704
1530,2,1.5,311
1460,2,2.5,265
1070,2,2.0,520
1141,1,1.2,327
1499,2,2.5,338
1054,5,1.0,472
1899,3,2.2,394
1379,2,1.5,272
1500,3,2.8,577
1498,3,3.2,446
1900,2,2.5,753
1662,3,3.2,312
2054,5,4.8,627
1754,3,2.2,631
1957,2,2.0,413
1281,3,2.2,353
1615,2,1.5,479
1609,2,1.5,327
1055,1,1.2,200
1570,2,2.5,497
1868,3,2.2,352
2085,4,3.5,577
1842,2,2.0,338
2124,6,5.0,454
1780,3,2.2,389
1001,1,1.8,407
1238,3,3.2,207
1018,2,2.5,315
1169,2,2.0,505
1784,3,2.2,489
1643,3,3.2,309
1070,2,2.0,221
1656,2,2.0,462
1727,3,2.8,544
1003,1,1.2,304
1469,3,3.2,457
715,1,1.2,170
2054,5,4.2,634
1605,3,2.8,355
1696,3,3.2,411
1816,2,1.5,364
1136,1,1.2,202
1355,3,2.2,318
1195,1,1.8,212
1249,3,3.2,518
2055,6,5.5,861
1245,3,2.8,313
2046,6,5.0,626
1828,3,2.8,582
1927,3,2.8,472
1495,2,2.5,426
1318,3,2.2,406
1020,1,1.8,217
1788,3,3.2,427
1550,3,2.8,389
2739,1,1.8,448
1174,1,1.2,228
1709,3,3.2,438
1482,3,3.2,498
1938,2,2.0,506
1231,3,3.2,437
1614,3,2.2,458
1688,3,2.8,572
1712,2,2.5,424
1362,2,2.5,290
1706,2,1.5,462
1829,2,1.5,349
1979,2,2.5,554
1399,3,3.2,372
1770,2,1.5,354
1800,3,2.2,646
1749,3,2.8,435
1958,3,2.2,548
3693,6,5.0,1005
1440,3,2.2,337
1581,2,1.5,367
1507,3,2.8,504
1176,1,1.0,249
1380,2,1.5,314
1218,2,2.0,277
1704,2,2.0,430
1544,3,2.2,364
1654,2,2.0,310
973,1,1.8,182
1641,3,3.2,677
1587,3,2.8,423
1830,2,2.5,390
1505,3,2.2,313
2082,4,3.0,540
1966,3,2.2,337
930,2,2.0,284
1264,2,2.0,403
1688,3,2.8,495
928,2,1.5,168
1114,1,1.2,219
1786,2,1.5,300
853,1,1.0,308
1615,2,2.5,339
973,1,1.0,227
1644,3,2.8,417
1038,2,1.5,414
1108,1,1.8,292
1803,2,2.5,626
3960,7,5.2,2466
2079,6,5.0,834
1047,1,1.8,346
2054,5,3.8,599
1754,3,2.2,564
1270,2,2.0,245
1300,3,2.8,382
1582,3,2.8,413
1671,3,2.2,422
1255,3,3.2,267
2045,4,4.0,530
1318,2,1.5,246
1544,2,2.0,491
1996,2,1.5,398
1225,3,2.2,278
1349,3,3.2,321
2197,5,4.2,515
2190,6,5.5,696
2103,4,3.5,552
2117,6,4.5,858
1357,3,2.2,604
1055,1,1.0,174
1609,3,2.8,464
1339,2,2.0,261
1557,3,2.2,569
2113,5,4.2,618
1824,3,3.2,628
1563,2,1.5,566
1186,2,1.5,290
1680,2,2.0,354
1105,1,1.8,247
1261,2,2.5,337
2021,4,4.0,553
2188,4,4.0,526
2192,4,3.0,649
1593,2,1.5,303
1772,3,3.2,467
2126,6,5.5,470
1877,3,3.2,343
1365,3,3.2,466
1216,2,2.0,181
1969,3,2.8,284
1133,1,1.8,138
2195,4,3.0,812
1751,3,2.2,251
1702,2,1.5,380
1240,2,1.5,347
919,1,1.0,221
1220,3,3.2,360
1158,2,2.5,337
928,1,1.0,232
1729,3,3.2,525
1134,1,1.8,227
1249,3,2.8,291
1022,2,2.5,468
1313,2,1.5,401
2036,6,4.5,644
1009,2,2.0,288
1101,2,2.5,323
1532,3,2.8,223
1490,3,3.2,525
1149,1,1.0,280
1496,3,2.2,465
1227,3,2.8,270
1640,2,2.5,405
1266,2,1.5,354
1485,3,2.8,413
969,2,1.5,242
1847,2,2.5,526
1599,3,2.8,578
910,2,2.0,193
1865,2,2.5,477
1043,2,2.0,264
1216,3,2.2,441
981,1,1.8,231
1278,2,1.5,405
1881,2,1.5,315
2063,4,4.0,462
1783,3,2.2,347
1777,3,3.2,553
1286,3,2.2,378
1756,3,2.8,451
1647,3,3.2,453
1689,2,2.0,410
1258,3,3.2,377
965,2,2.5,457
1694,2,2.5,292
1665,2,2.5,355
1144,2,2.0,364
993,2,2.0,312
1285,2,1.5,321
3278,7,6.2,452
2021,6,5.0,668
923,1,1.0,197
2064,6,5.0,582
1738,2,2.5,327
621,5,1.0,344
1697,2,2.5,284
1230,2,2.5,305
1590,3,2.8,391
1705,2,1.5,265
2176,4,4.0,663
1852,2,1.5,440
1553,3,2.2,291
1593,2,2.5,525
1383,2,1.5,503
1599,2,1.5,426
1550,2,2.0,353
977,1,1.2,130
1979,3,2.8,628
2035,6,5.5,536
1591,3,2.2,287
